Order Date,ONDC Order ID,Restaurant Name,Restaurant ID,Locality,Order Status,Order Total,Copay,Copay Amount,Net Bill Value,Total Container Charge,Total GST,Commission %,GST on commission %,TCS,TDS,GF Platform Fee,GST on GF Platform Fee,Self Delivery Charges,Delivery Discount,Total Payable to Merchant
2025-03-06T07:11:07.242Z,GF1111242570,DILLI DARBAR,GFFBRTDI1726752040,White rose layout,Completed,276.70000000000005,,0,197,10,10.36,8,18%,0,0.20700000000000002,22.14,3.98,0,0,180.67
2025-03-06T07:31:50.905Z,GF1028911890,DILLI DARBAR,GFFBRTDI1726752040,Bangalore,Completed,206.36,,0,125,15,7.02,8,18%,0,0.14,16.51,2.97,0,0,120.38
2025-03-06T07:46:32.756Z,GF1111203885,DILLI DARBAR,GFFBRTDI1726752040,Near itpl gate,Completed,276.06,,0,154,40,9.719999999999999,8,18%,0,0.194,22.08,3.98,0,0,167.75
2025-03-06T08:24:28.027Z,GF6336006945,DILLI DARBAR,GFFBRTDI1726752040,"Borewell road , whitefield -560066",Completed,224.70000000000002,,0,137,20,8.36,8,18%,0,0.157,17.98,3.24,0,0,135.63
2025-03-06T08:31:27.304Z,GF5800203518,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, hope farm",Completed,169.60000000000002,,0,95,10,5.26,8,18%,0,0.105,13.57,2.44,0,0,88.88
2025-03-06T08:54:11.413Z,GF9805196946,DILLI DARBAR,GFFBRTDI1726752040,Spice garden layout,Completed,325.42,,0,161,20,9.08,8,18%,0,0.181,26.03,4.69,0,0,150.1
2025-03-06T08:57:02.649Z,GF2122084768,DILLI DARBAR,GFFBRTDI1726752040,Ecc Road,Completed,263.06,,0,154,40,9.719999999999999,8,18%,0,0.194,21.04,3.79,0,0,168.97
2025-03-06T08:59:47.324Z,GF6690550431,DILLI DARBAR,GFFBRTDI1726752040,Prasanth Extension,Completed,260.96000000000004,,0,172,20,9.620000000000001,8,18%,0,0.192,20.88,3.76,0,0,167.17
2025-03-06T09:31:50.275Z,GF6171718730,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,188.5,,0,113,10,6.16,8,18%,0,0.123,15.08,2.71,0,0,105.08
2025-03-06T09:54:14.199Z,GF9232972238,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,305.06,,0,214,20,11.72,8,18%,0,0.234,24.4,4.39,0,0,204.97
2025-03-06T10:42:27.755Z,GF7661729402,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,180.1,,0,95,20,5.76,8,18%,0,0.115,14.41,2.59,0,0,97.88
2025-03-06T12:03:37.867Z,GF1028967040,DILLI DARBAR,GFFBRTDI1726752040,Prashant extension,Completed,339.7,,0,257,10,13.36,8,18%,0,0.267,27.18,4.89,0,0,234.67
2025-03-06T13:42:22.224Z,GF1008831143,DILLI DARBAR,GFFBRTDI1726752040,Floor1,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-06T14:13:04.070Z,GF6100979995,DILLI DARBAR,GFFBRTDI1726752040,Kundalahalli Colony Bangalore,Completed,287.20000000000005,,0,137,20,7.86,8,18%,0,0.157,22.98,4.14,0,0,129.73
2025-03-06T14:35:59.045Z,GF3724633195,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-06T14:45:27.847Z,GF1054525835,DILLI DARBAR,GFFBRTDI1726752040,Hopefarm,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-06T14:50:24.877Z,GF1062757595,DILLI DARBAR,GFFBRTDI1726752040,Kadugodi,Completed,231.56,,0,149,15,8.22,8,18%,0,0.164,18.52,3.33,0,0,141.98
2025-03-06T15:13:50.398Z,GF9542152601,DILLI DARBAR,GFFBRTDI1726752040,Opp to chaitanya villas,Completed,239.96,,0,152,20,8.620000000000001,8,18%,0,0.17200000000000001,19.2,3.46,0,0,149.18
2025-03-06T15:22:08.772Z,GF4440950597,DILLI DARBAR,GFFBRTDI1726752040,"White rose layout, Whitefield Bangalore",Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-06T15:28:29.383Z,GF1163545209,DILLI DARBAR,GFFBRTDI1726752040,Chansandra,Completed,313.44,,0,202,40,12.1,8,18%,0,0.242,25.08,4.51,0,0,212.17
2025-03-06T15:42:17.073Z,GF1489204468,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bangalore, 560067",Completed,468.9,,0,345,45,19.560000000000002,8,18%,0,0.39,37.51,6.75,0,0,345.35
2025-03-06T16:02:07.665Z,GF9434557291,DILLI DARBAR,GFFBRTDI1726752040,"Prashant extension, 1at cross",Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-06T16:06:18.973Z,GF6740842651,DILLI DARBAR,GFFBRTDI1726752040,Qos,Completed,353.34,,0,250,30,14,8,18%,0,0.28,28.27,5.09,0,0,246.36
2025-03-06T16:13:00.836Z,GF7184090677,DILLI DARBAR,GFFBRTDI1726752040,Kadugodi tree park,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-06T16:16:54.652Z,GF9906539590,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,251.5,,0,173,10,9.16,8,18%,0,0.183,20.12,3.62,0,0,159.08
2025-03-06T16:45:59.454Z,GF6747823994,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahar,Completed,199.4,,0,101,20,6.06,8,18%,0,0.121,15.95,2.87,0,0,102.06
2025-03-06T16:47:41.733Z,GF1049429242,DILLI DARBAR,GFFBRTDI1726752040,Junior college road,Completed,283.4,,0,191,10,10.059999999999999,8,18%,0,0.201,22.67,4.08,0,0,174.05
2025-03-06T16:52:59.278Z,GF1076666364,DILLI DARBAR,GFFBRTDI1726752040,"Near Friends Coliving PG , White Rose Layout",Completed,201.1,,0,125,10,6.76,8,18%,0,0.135,16.09,2.9,0,0,115.88
2025-03-06T17:28:33.799Z,GF1053940489,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,275.68,,0,181,25,10.34,8,18%,0,0.20600000000000002,22.05,3.97,0,0,179.77
2025-03-06T17:37:09.289Z,GF1006853349,DILLI DARBAR,GFFBRTDI1726752040,Hill side layout,Completed,308.6,,0,215,10,11.259999999999998,8,18%,0,0.225,24.69,4.44,0,0,195.64
2025-03-06T18:23:50.606Z,GF1706725496,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,195.2,,0,107,10,5.86,8,18%,0,0.117,15.62,2.81,0,0,98.46
2025-03-06T18:51:43.321Z,GF4987389880,DILLI DARBAR,GFFBRTDI1726752040,Near ganapati temple,Completed,507.03999999999996,,0,364,50,20.7,8,18%,0,0.41400000000000003,40.56,7.3,0,0,365.72
2025-03-06T19:11:37.389Z,GF9156443113,DILLI DARBAR,GFFBRTDI1726752040,Bidare Agrahara,Completed,323.1,,0,135,20,7.76,8,18%,0,0.155,25.85,4.65,0,0,124.34
2025-03-06T19:35:26.694Z,GF5247275550,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bangalore, 560067",Completed,356.15999999999997,,0,256,20,13.82,8,18%,0,0.276,28.49,5.13,0,0,242.1
2025-03-06T19:43:02.721Z,GF6621733046,DILLI DARBAR,GFFBRTDI1726752040,Near atm,Completed,302.3,,0,209,10,10.959999999999999,8,18%,0,0.219,24.18,4.35,0,0,190.24
2025-03-06T19:52:19.671Z,GF2026153798,DILLI DARBAR,GFFBRTDI1726752040,Near hopeform signal,Completed,213.36,,0,125,15,7.02,8,18%,0,0.14,17.07,3.07,0,0,119.72
2025-03-06T20:02:13.678Z,GF3608607088,DILLI DARBAR,GFFBRTDI1726752040,"Maithri layout, Whitefield",Completed,181.85999999999999,,0,95,15,5.52,8,18%,0,0.11,14.55,2.62,0,0,92.72
2025-03-06T20:16:58.539Z,GF2616915293,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,255.36,,0,160,20,9.02,8,18%,0,0.18,20.43,3.68,0,0,155.71
2025-03-06T20:28:19.757Z,GF1049428420,DILLI DARBAR,GFFBRTDI1726752040,Mahadevapura,Completed,484.82,,0,279,30,15.48,8,18%,0,0.309,38.79,6.98,0,0,262.92
2025-03-07T06:02:12.615Z,GF2750209521,DILLI DARBAR,GFFBRTDI1726752040,Kannamangala,Completed,296.20000000000005,,0,167,10,8.86,8,18%,0,0.177,23.7,4.27,0,0,148.86
2025-03-07T07:23:37.682Z,GF1157102839,DILLI DARBAR,GFFBRTDI1726752040,Kaadugodi post,Completed,273.56,,0,184,20,10.219999999999999,8,18%,0,0.20400000000000001,21.88,3.94,0,0,177.97
2025-03-07T08:10:55.700Z,GF1021147185,DILLI DARBAR,GFFBRTDI1726752040,"Munnekollal, Bengaluru, Karnataka",Completed,282.36,,0,125,15,7.02,8,18%,0,0.14,22.59,4.07,0,0,113.21
2025-03-07T08:12:38.061Z,GF3359400264,DILLI DARBAR,GFFBRTDI1726752040,7th cross road,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-07T10:36:12.127Z,GF6042137807,DILLI DARBAR,GFFBRTDI1726752040,Spice garden Layout,Completed,189.36,,0,125,15,7.02,8,18%,0,0.14,15.15,2.73,0,0,121.98
2025-03-07T12:14:13.305Z,GF1208290004,DILLI DARBAR,GFFBRTDI1726752040,Near Bapuji circle,Completed,200.46,,0,107,15,6.12,8,18%,0,0.122,16.04,2.89,0,0,102.95
2025-03-07T12:21:51.471Z,GF7497140674,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,280.56,,0,164,40,10.219999999999999,8,18%,0,0.20400000000000001,22.44,4.04,0,0,177.31
2025-03-07T12:39:58.832Z,GF1056602550,DILLI DARBAR,GFFBRTDI1726752040,BM magnolia park,Completed,510.52,,0,403,20,21.18,8,18%,0,0.423,40.84,7.35,0,0,374.38
2025-03-07T13:12:55.796Z,GF4716812798,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,346,,0,273,0,13.66,8,18%,0,0.273,27.68,4.98,0,0,240.06
2025-03-07T13:30:41.849Z,GF5627345352,DILLI DARBAR,GFFBRTDI1726752040,Inside springdale layout,Completed,245.84,,0,130,40,8.5,8,18%,0,0.17,19.67,3.54,0,0,146.62
2025-03-07T13:53:48.233Z,GF1103901439,DILLI DARBAR,GFFBRTDI1726752040,Kadugodi,Completed,311.76,,0,218,10,11.42,8,18%,0,0.228,24.94,4.49,0,0,198.34
2025-03-07T14:45:11.644Z,GF6598069602,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,165.2,,0,107,10,5.86,8,18%,0,0.117,13.22,2.38,0,0,101.29
2025-03-07T15:14:33.408Z,GF1091260400,DILLI DARBAR,GFFBRTDI1726752040,Chanasandra Main Road,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-07T15:21:11.582Z,GF5764051885,DILLI DARBAR,GFFBRTDI1726752040,Hillside layout,Completed,303.79999999999995,,0,239,10,12.459999999999999,8,18%,0,0.249,24.3,4.37,0,0,220.07
2025-03-07T15:25:43.294Z,GF4174555922,DILLI DARBAR,GFFBRTDI1726752040,Prashant Extension,Completed,213.70000000000002,,0,137,10,7.36,8,18%,0,0.147,17.1,3.08,0,0,126.68
2025-03-07T15:36:23.752Z,GF1104373852,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, hope farm",Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-07T16:00:47.023Z,GF9872046288,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,213.70000000000002,,0,137,10,7.36,8,18%,0,0.147,17.1,3.08,0,0,126.68
2025-03-07T16:16:30.224Z,GF7069314366,DILLI DARBAR,GFFBRTDI1726752040,Chansandra,Completed,323.96,,0,212,40,12.620000000000001,8,18%,0,0.252,25.92,4.67,0,0,221.17
2025-03-07T16:18:24.296Z,GF9436808696,DILLI DARBAR,GFFBRTDI1726752040,Opposite to Sri Sai Paradise,Completed,276.70000000000005,,0,197,10,10.36,8,18%,0,0.20700000000000002,22.14,3.98,0,0,180.67
2025-03-07T17:17:12.915Z,GF1131512432,DILLI DARBAR,GFFBRTDI1726752040,Kurudu Sonnenahalli,Completed,462.56,,0,304,20,16.22,8,18%,0,0.324,37.0,6.66,0,0,280.01
2025-03-07T18:23:23.863Z,GF9650914548,DILLI DARBAR,GFFBRTDI1726752040,ITPL Main road,Completed,244.56,,0,149,15,8.22,8,18%,0,0.164,19.56,3.52,0,0,140.75
2025-03-07T18:36:02.295Z,GF1280672361,DILLI DARBAR,GFFBRTDI1726752040,Ambedkar nagar,Completed,258.20000000000005,,0,167,10,8.86,8,18%,0,0.177,20.66,3.72,0,0,152.45
2025-03-07T18:37:29.224Z,GF5976711117,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,289.70000000000005,,0,197,10,10.36,8,18%,0,0.20700000000000002,23.18,4.17,0,0,179.45
2025-03-07T18:38:19.827Z,GF3847579699,DILLI DARBAR,GFFBRTDI1726752040,Hope farm,Completed,384.2,,0,287,10,14.86,8,18%,0,0.297,30.74,5.53,0,0,260.43
2025-03-07T18:40:09.725Z,GF7472606973,DILLI DARBAR,GFFBRTDI1726752040,Hagadur Whitefield bangalore,Completed,384.2,,0,287,10,14.86,8,18%,0,0.297,30.74,5.53,0,0,260.43
2025-03-07T19:06:16.092Z,GF8877837989,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,324.36,,0,230,10,12.02,8,18%,0,0.24,25.95,4.67,0,0,209.14
2025-03-07T19:15:31.890Z,GF9118493945,DILLI DARBAR,GFFBRTDI1726752040,"Pattandur Agrahara Main Road, Whitefield",Completed,258.65999999999997,,0,136,30,8.32,8,18%,0,0.166,20.69,3.72,0,0,141.42
2025-03-07T19:43:21.382Z,GF6775776212,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,245.9,,0,161,10,8.56,8,18%,0,0.171,19.67,3.54,0,0,147.62
2025-03-08T06:03:43.866Z,GF9499193830,DILLI DARBAR,GFFBRTDI1726752040,Itpl back gate,Completed,393.65999999999997,,0,286,20,15.32,8,18%,0,0.306,31.49,5.67,0,0,268.53
2025-03-08T06:29:04.311Z,GF3780823440,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,283.20000000000005,,0,167,10,8.86,8,18%,0,0.177,22.66,4.08,0,0,150.09
2025-03-08T06:41:26.098Z,GF1473579168,DILLI DARBAR,GFFBRTDI1726752040,Springdsle layout  vijayanagara Whitefield,Completed,251.5,,0,173,10,9.16,8,18%,0,0.183,20.12,3.62,0,0,159.08
2025-03-08T06:57:45.510Z,GF9545610738,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahara,Completed,226.36,,0,125,15,7.02,8,18%,0,0.14,18.11,3.26,0,0,118.49
2025-03-08T07:22:32.367Z,GF6669464010,DILLI DARBAR,GFFBRTDI1726752040,Hoodi Metro station,Completed,308.20000000000005,,0,167,10,8.86,8,18%,0,0.177,24.66,4.44,0,0,147.73
2025-03-08T07:42:18.738Z,GF2964690054,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bengaluru",Completed,286.15999999999997,,0,196,20,10.82,8,18%,0,0.216,22.89,4.12,0,0,188.77
2025-03-08T08:09:02.477Z,GF1130679751,DILLI DARBAR,GFFBRTDI1726752040,Opposite to KFC,Completed,206.36,,0,125,15,7.02,8,18%,0,0.14,16.51,2.97,0,0,120.38
2025-03-08T08:16:14.268Z,GF7662192097,DILLI DARBAR,GFFBRTDI1726752040,"D Silva Layout, Happy Valley ,",Completed,393.26,,0,298,20,15.919999999999998,8,18%,0,0.318,31.46,5.66,0,0,280.56
2025-03-08T08:35:50.483Z,GF9666398866,DILLI DARBAR,GFFBRTDI1726752040,Pearl Lane,Completed,479.35999999999996,,0,370,30,20.02,8,18%,0,0.4,38.35,6.9,0,0,354.35
2025-03-08T08:59:43.297Z,GF1103051589,DILLI DARBAR,GFFBRTDI1726752040,Prashanth layout,Completed,234.70000000000002,,0,147,20,8.36,8,18%,0,0.167,18.78,3.38,0,0,144.68
2025-03-08T09:05:16.374Z,GF3136884590,DILLI DARBAR,GFFBRTDI1726752040,Thirumala bakery lane,Completed,259.92,,0,151,40,9.58,8,18%,0,0.191,20.79,3.74,0,0,166.27
2025-03-08T09:11:42.001Z,GF9837558826,DILLI DARBAR,GFFBRTDI1726752040,Channma layout,Completed,315.9,,0,161,10,8.56,8,18%,0,0.171,25.27,4.55,0,0,141.01
2025-03-08T11:01:03.800Z,GF6459170753,DILLI DARBAR,GFFBRTDI1726752040,ITPL-Hoodi Road,Completed,218.1,,0,95,20,5.76,8,18%,0,0.115,17.45,3.14,0,0,94.3
2025-03-08T13:48:01.518Z,GF7451367550,DILLI DARBAR,GFFBRTDI1726752040,Near DSR bangalore,Completed,246.04,,0,154,40,9.7,8,18%,0,0.194,19.68,3.54,0,0,170.58
2025-03-08T13:55:09.091Z,GF1178942208,DILLI DARBAR,GFFBRTDI1726752040,Bhattarhalli,Completed,356.3,,0,189,10,9.96,8,18%,0,0.199,28.5,5.13,0,0,165.17
2025-03-08T14:01:37.294Z,GF4609434113,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,270.4,,0,191,10,10.06,8,18%,0,0.201,21.63,3.89,0,0,175.27
2025-03-08T14:04:06.828Z,GF7618685315,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahara near stanza living tampico,Completed,205.70000000000002,,0,107,20,6.36,8,18%,0,0.127,16.46,2.96,0,0,107.45
2025-03-08T14:08:07.069Z,GF3888164705,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-08T14:10:16.917Z,GF4834578561,DILLI DARBAR,GFFBRTDI1726752040,Near Safal market,Completed,927.0600000000001,,0,704,50,37.72,8,18%,0,0.754,74.16,13.35,0,0,665.73
2025-03-08T14:31:09.991Z,GF3114529094,DILLI DARBAR,GFFBRTDI1726752040,Nallurhalli,Completed,231.36,,0,125,15,7.02,8,18%,0,0.14,18.51,3.33,0,0,118.02
2025-03-08T14:54:43.365Z,GF6639250524,DILLI DARBAR,GFFBRTDI1726752040,"Pattandur Gutta  Kanakadasa Rd, Whitefield",Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-08T15:04:51.526Z,GF1618739704,DILLI DARBAR,GFFBRTDI1726752040,Ambedkar Nagar Whitefield karnataka,Completed,371.2,,0,287,10,14.86,8,18%,0,0.297,29.7,5.35,0,0,261.66
2025-03-08T15:55:16.387Z,GF5786392577,DILLI DARBAR,GFFBRTDI1726752040,Prashanth layout,Completed,250.46,,0,167,15,9.12,8,18%,0,0.182,20.04,3.61,0,0,158.17
2025-03-08T16:05:52.896Z,GF5913395102,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahar,Completed,237.20000000000002,,0,137,20,7.86,8,18%,0,0.157,18.98,3.42,0,0,134.45
2025-03-08T16:06:55.717Z,GF4339343542,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bengaluru",Completed,242.06,,0,159,15,8.72,8,18%,0,0.17400000000000002,19.36,3.49,0,0,150.98
2025-03-08T16:08:55.181Z,GF6313029963,DILLI DARBAR,GFFBRTDI1726752040,Upkar layout whitefield,Completed,269.06,,0,169,30,10.719999999999999,8,18%,0,0.199,21.52,3.87,0,0,173.4
2025-03-08T17:05:16.891Z,GF4432529327,DILLI DARBAR,GFFBRTDI1726752040,Spice garden Layout,Completed,321.20000000000005,,0,167,10,8.86,8,18%,0,0.177,25.7,4.63,0,0,146.5
2025-03-08T17:33:03.235Z,GF3891650537,DILLI DARBAR,GFFBRTDI1726752040,Kadugodi,Completed,251.3,,0,139,20,7.96,8,18%,0,0.159,20.1,3.62,0,0,135.12
2025-03-08T17:37:36.718Z,GF5652065041,DILLI DARBAR,GFFBRTDI1726752040,3rd cross vijaynagar,Completed,242.92000000000002,,0,166,25,9.58,8,18%,0,0.191,19.43,3.5,0,0,167.88
2025-03-08T18:44:08.539Z,GF9285661579,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bangalore, 560067",Completed,245.6,,0,155,10,8.26,8,18%,0,0.165,19.65,3.54,0,0,141.65
2025-03-08T19:16:40.206Z,GF1619626921,DILLI DARBAR,GFFBRTDI1726752040,VS R layout,Completed,312.06,,0,214,20,11.72,8,18%,0,0.234,24.96,4.49,0,0,204.31
2025-03-08T20:44:53.108Z,GF1248550090,DILLI DARBAR,GFFBRTDI1726752040,Upkar Layout,Completed,251.92000000000002,,0,146,25,8.58,8,18%,0,0.171,20.15,3.63,0,0,147.05
2025-03-08T20:46:11.324Z,GF1189151750,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,195.2,,0,107,10,5.86,8,18%,0,0.117,15.62,2.81,0,0,98.46
2025-03-08T21:08:39.951Z,GF5249328438,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,210.96,,0,122,10,6.62,8,18%,0,0.132,16.88,3.04,0,0,111.95
2025-03-08T21:18:44.271Z,GF7117970824,DILLI DARBAR,GFFBRTDI1726752040,"Kadugodi, 560066",Completed,195.2,,0,107,10,5.86,8,18%,0,0.117,15.62,2.81,0,0,98.46
2025-03-09T06:42:46.041Z,GF7270876804,DILLI DARBAR,GFFBRTDI1726752040,"AB Vajpayee Road,  Kadugodi",Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-09T07:06:12.851Z,GF1639141327,DILLI DARBAR,GFFBRTDI1726752040,Springdsle layout  vijayanagara Whitefield,Completed,284.06,,0,184,30,10.72,8,18%,0,0.214,22.72,4.09,0,0,186.97
2025-03-09T07:29:17.092Z,GF1064956520,DILLI DARBAR,GFFBRTDI1726752040,Marathalli,Completed,282.36,,0,125,15,7.02,8,18%,0,0.14,22.59,4.07,0,0,113.21
2025-03-09T07:46:56.875Z,GF9887527251,DILLI DARBAR,GFFBRTDI1726752040,Colive Manchester,Completed,329.21999999999997,,0,232,25,12.88,8,18%,0,0.257,26.34,4.74,0,0,225.66
2025-03-09T07:54:55.767Z,GF9966281789,DILLI DARBAR,GFFBRTDI1726752040,Hagdur,Completed,239.96,,0,152,20,8.620000000000001,8,18%,0,0.17200000000000001,19.2,3.46,0,0,149.18
2025-03-09T07:59:01.831Z,GF5959300064,DILLI DARBAR,GFFBRTDI1726752040,Ecc Road,Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-09T08:09:27.412Z,GF1173361030,DILLI DARBAR,GFFBRTDI1726752040,Kaadugodi post,Completed,174.85999999999999,,0,95,15,5.52,8,18%,0,0.11,13.99,2.52,0,0,93.38
2025-03-09T08:11:20.347Z,GF6598463188,DILLI DARBAR,GFFBRTDI1726752040,whitefield,Completed,299.46000000000004,,0,182,40,11.12,8,18%,0,0.222,23.96,4.31,0,0,193.51
2025-03-09T08:41:38.611Z,GF1141754366,DILLI DARBAR,GFFBRTDI1726752040,"Patalamma layout, kadugodi, whitefield",Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-09T09:02:08.044Z,GF1186370589,DILLI DARBAR,GFFBRTDI1726752040,"Garudachar Palya, Mahadevapura, Bengaluru",Completed,305.56,,0,149,15,8.22,8,18%,0,0.164,24.44,4.4,0,0,134.99
2025-03-09T09:20:30.531Z,GF1056133125,DILLI DARBAR,GFFBRTDI1726752040,Prashant extension,Completed,683.98,,0,549,45,30.639999999999993,8,18%,0,0.594,54.72,9.85,0,0,528.84
2025-03-09T12:34:26.441Z,GF3431874221,DILLI DARBAR,GFFBRTDI1726752040,"AB Vajpayee Road,  Kadugodi",Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-09T13:31:50.369Z,GF4847383301,DILLI DARBAR,GFFBRTDI1726752040,Kadugodi,Completed,314.91999999999996,,0,221,10,11.579999999999998,8,18%,0,0.231,25.19,4.53,0,0,201.04
2025-03-09T13:42:40.716Z,GF5558364484,DILLI DARBAR,GFFBRTDI1726752040,Marvel sequia,Completed,374.35999999999996,,0,280,20,15.02,8,18%,0,0.3,29.95,5.39,0,0,264.36
2025-03-09T13:50:23.282Z,GF1117152163,DILLI DARBAR,GFFBRTDI1726752040,Maithri Layout,Completed,305.06,,0,224,10,11.719999999999999,8,18%,0,0.234,24.4,4.39,0,0,204.97
2025-03-09T15:04:01.653Z,GF1904735353,DILLI DARBAR,GFFBRTDI1726752040,KADUGODI TREE PARK,Completed,187.46,,0,107,15,6.12,8,18%,0,0.122,15.0,2.7,0,0,104.18
2025-03-09T15:09:11.603Z,GF4794330946,DILLI DARBAR,GFFBRTDI1726752040,Maithri Layout,Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-09T15:11:08.827Z,GF1053066351,DILLI DARBAR,GFFBRTDI1726752040,Behind Whitefield metro station,Completed,455.21999999999997,,0,327,50,18.88,8,18%,0,0.377,36.42,6.56,0,0,333.65
2025-03-09T15:31:43.475Z,GF8969312146,DILLI DARBAR,GFFBRTDI1726752040,Next to Prestige Mayberry,Completed,656.82,,0,539,30,28.479999999999997,8,18%,0,0.5690000000000001,52.55,9.46,0,0,506.43
2025-03-09T15:33:24.190Z,GF1196795351,DILLI DARBAR,GFFBRTDI1726752040,"Kadugodi, Whitefield",Completed,201.1,,0,125,10,6.76,8,18%,0,0.135,16.09,2.9,0,0,115.88
2025-03-09T15:36:42.971Z,GF9300903673,DILLI DARBAR,GFFBRTDI1726752040,"Kadugodi, Whitefield",Completed,280.92,,0,171,40,10.58,8,18%,0,0.211,22.47,4.05,0,0,184.27
2025-03-09T15:44:50.277Z,GF3473514709,DILLI DARBAR,GFFBRTDI1726752040,Vindhyagiri BDA,Completed,308.6,,0,155,10,8.26,8,18%,0,0.165,24.69,4.44,0,0,135.7
2025-03-09T15:47:41.462Z,GF6207358765,DILLI DARBAR,GFFBRTDI1726752040,"Kadugodi, Whitefield",Completed,273.56,,0,184,20,10.22,8,18%,0,0.20400000000000001,21.88,3.94,0,0,177.97
2025-03-09T16:02:45.190Z,GF3813367641,DILLI DARBAR,GFFBRTDI1726752040,"Kadugodi, Whitefield",Completed,362.82,,0,259,30,14.479999999999999,8,18%,0,0.289,29.03,5.22,0,0,254.46
2025-03-09T18:05:54.401Z,GF1158343681,DILLI DARBAR,GFFBRTDI1726752040,Hoodi,Completed,368.06,,0,214,20,11.719999999999999,8,18%,0,0.234,29.44,5.3,0,0,199.02
2025-03-09T18:41:22.949Z,GF5384389017,DILLI DARBAR,GFFBRTDI1726752040,"Prashant Extension, 1st Cross Rd",Completed,377.9,,0,281,10,14.56,8,18%,0,0.291,30.23,5.44,0,0,255.04
2025-03-09T18:42:33.302Z,GF8079781104,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,444.08,,0,319,35,17.740000000000002,8,18%,0,0.354,35.53,6.39,0,0,311.72
2025-03-09T18:45:48.132Z,GF1562324795,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,258.20000000000005,,0,167,10,8.86,8,18%,0,0.177,20.66,3.72,0,0,152.45
2025-03-09T19:40:56.509Z,GF5342757396,DILLI DARBAR,GFFBRTDI1726752040,Hoodi graphite main road,Completed,289.3,,0,149,10,7.96,8,18%,0,0.159,23.14,4.17,0,0,131.53
